,name,wiki_bool,wiki_length
13390,Rauli Svento,False,0
13391,Mehmet Ugur,False,0
13392,Hamid Mohtadi,False,0
13393,Peter Nagy,True,255
13394,Antoni Bosch-Domènech,False,0
13395,Huberto M. Ennis,False,0
13396,Guido Erreygers,False,0
13397,Emre Ozdenoren,False,0
13398,Darshini Govindasamy,False,0
13399,Tobias Hagen,False,0
13400,Jenny Williams,True,1805
13401,Simon Walker,True,650
13402,Sergio Cesaratto,False,0
13403,martin william cripps,False,0
13404,Tsilopoulos Christos,False,0
13405,Klaus Glenk,False,0
13406,Don J Webber,False,0
13407,Vilsa Curto,False,0
13408,Astrid Kander,False,0
13409,Michael Halling,False,0
13410,Mika Kortelainen,False,0
13411,Martin Rapetti,False,0
13412,Nicolai V. Kuminoff,False,0
13413,John Lynham,False,0
13414,Elizabeth Cascio,False,0
13415,Katarina Steen Carlsson,False,0
13416,Charles Palmer,True,1720
13417,Amartya Lahiri,False,0
13418,jinqiang yang,False,0
13419,Kevin Hollenbeck,False,0
13420,eltjo buringh,False,0
13421,Robin Grier,False,0
13422,Joe Hirschberg,False,0
13423,Dr Alok Choudhary,False,0
13424,"Károlyi, György",False,0
13425,Zhaoyong Zhang,False,0
13426,Silvana Dalmazzone,False,0
13427,Геннадий Леонидович Бродецкий (Gennady L. Brodetskiy),False,0
13428,Arnaud Lefranc,False,0
13429,David E. Frisvold,False,0
13430,Jacob Ricker-Gilbert,False,0
13431,Hai-Anh H. Dang,False,0
13432,Iulia Siedschlag,False,0
13433,Elise S. Brezis,False,0
13434,Anne Corbett,False,0
13435,Turgut Bastug,False,0
13436,Kees Goudswaard,False,0
13437,Michael Bahaamonde Connolly,False,0
13438,"Rolland Vida, PhD",False,0
13439,Lars-Erik Borge,False,0
13440,Antonio Massarutto,False,0
13441,G Reza Arabsheibani,False,0
13442,Robert K. Fleck,False,0
13443,Ian King,True,588
13444,RIchard S Gray,False,0
13445,Tuomas Takalo,False,0
13446,Mywish Maredia,False,0
13447,Bruce Mizrach,False,0
13448,Thomas Sampson,True,6644
13449,Stephen Millard,True,238
13450,Luis Corchon,False,0
13451,Sophie Pascoe,True,24029
13452,Ashwini Deshpande,False,0
13453,Paul Segal,False,0
13454,Serguey Braguinsky,False,0
13455,John E Anderson,False,0
13456,Pierre Dubois,True,5792
13457,Vilmos Simon (Orcid: 0000-0002-8227-4464),False,0
13458,Jonathan K. Yoder,False,0
13459,Nicholas Spaull,False,0
13460,Dr Stephen Dann,False,0
13461,M. Vittoria Levati,False,0
13462,Martin B. Schmidt,False,0
13463,Chad Sparber,False,0
13464,Martin Flodén,False,0
13465,Nick Clifton,False,0
13466,Sophia Dimelis,False,0
13467,Janet E. Kohlhase,False,0
13468,Arnaud Mehl,False,0
13469,Laura McCann,False,0
13470,Verity Watson,False,0
13471,Dimitrios Giokas,False,0
13472,Astrid Hopfensitz,False,0
13473,Pierre Failler,False,0
13474,Sebastian Kube,False,0
13475,Qing Li,True,192
13476,Peter Wilson,True,2473
13477,Zoltán Hórvölgyi,False,0
13478,Dr Gurdeep S Sagoo,False,0
13479,Mikko Peltola,False,0
13480,Gerald Reiner,False,0
13481,Dominik Hangartner,False,0
13482,Shakeeb Khan,False,0
13483,Daniel K.N. Johnson,False,0
13484,Pedro Teles,False,0
13485,Thomas Gottron,False,0
13486,Carmel Chiswick,False,0
13487,Sung Ho Ha,False,0
13488,Yih-chyi Chuang,False,0
13489,Luis Catela Nunes,False,0
13490,LeRoy Hansen,False,0
13491,Paola Manzini,False,0
13492,Fabio Milani,False,0
13493,Alessio Moneta,False,0
13494,Robert Marks,True,622
13495,Niels Vestergaard,False,0
13496,F Salanie,False,0
13497,Celina M. Olszak,False,0
13498,Patrick Westhoff,False,0
13499,Christopher Walters,False,0
13500,Chris Leishman,False,0
13501,David Evans,True,5791
13502,Maurizio Pugno,False,0
13503,Panu Kalmi,False,0
13504,Laurence van Lent,False,0
13505,Prof. Dr. Dominik Möst,False,0
13506,Helmut Strasser,False,0
13507,Pablo Querubin,False,0
13508,Amarjit Kaur,False,0
13509,Pierre M. PICARD,False,0
13510,Stefano Zambon,False,0
13511,Johannes F Schmieder,False,0
13512,Konstantin Arutyunov,False,0
13513,Agus Wibowo,False,0
13514,Daiji Kawaguchi,False,0
13515,Anant TCA,False,0
13516,Robert H. Patrick,False,0
13517,Maria Blanco,True,207
13518,Hanna Hottenrott,False,0
13519,Cesar Martinelli,False,0
13520,Garey Durden,False,0
13521,Massimiliano Piacenza,False,0
13522,Bo Li,True,195
13523,Eric Fisher,True,760
13524,Jonathan Vogel,False,0
13525,"Bedassa Tadesse, Ph.D.",False,0
13526,David Salant,False,0
13527,Erik Hjalmarsson,False,0
13528,Cliff Nowell,False,0
13529,Jozsef Sakovics,True,265
13530,Christian Berndt,False,0
13531,Alexander Muravyev,False,0
13532,Donna Gilleskie,False,0
13533,Eva Cantoni,False,0
13534,Martina Lawless,False,0
13535,Corinne E. Alexander,False,0
13536,Astrid Dick,False,0
13537,Paul Kattuman,False,0
13538,Forhad Shilpi,False,0
13539,Juan Carlos Escanciano,False,0
13540,Gustavo J. Bobonis,False,0
13541,Thomas Barnebeck Andersen,False,0
13542,Ivan Cheltsov,False,0
13543,Ronald L. Goettler,False,0
13544,M A B Siddique,False,0
13545,Alfred Taudes,False,0
13546,Paul B. Ellickson,False,0
13547,Jörg Peters,False,0
13548,Taeshik Gong,False,0
13549,Luca Anderlini,False,0
13550,Helen A Dakin,False,0
13551,Michael A. Williams,True,269
13552,Bram De Rock,False,0
13553,Alla Golub,False,0
13554,Jeffrey Chwieroth,False,0
13555,Nicholas G. Rupp,False,0
13556,Guy Mayraz,False,0
13557,Christina Gathmannn,False,0
13558,Katalin Bagi,False,0
13559,Kent Kovacs,False,0
13560,Henrik Lindhjem,False,0
13561,James C. Davis,True,2309
13562,Mohamed El-Hodiri,False,0
13563,Valery Gritsenko,False,0
13564,Sven-Olov Daunfeldt,False,0
13565,makoto nakajima,False,0
13566,Michele Ver Ploeg,False,0
13567,Larry Teeter,False,0
13568,Marcin Kolasa,False,0
13569,Moshe Hoffman,False,0
13570,Harry Arne Solberg,False,0
13571,Climent Quintana-Domeque,False,0
13572,Katerina Smidkova,False,0
13573,Lucia Tajoli,False,0
13574,Abigail Okrent,False,0
13575,Timothy R. Wojan,False,0
13576,Merkourios Karaliopoulos,False,0
13577,Damon Clark,False,0
13578,Michael Zazanis,False,0
13579,Trond E. Olsen,False,0
13580,Kent Messer,False,0
13581,"Конышева Ангелина Викторовна, Angelina Konysheva",False,0
13582,Zsombor Kristóf Nagy,False,0
13583,Andrew P. Woolnough,False,0
13584,Heidi L. Williams,False,0
13585,Ozcan Saritas,False,0
13586,Torkel Bjørnskau,False,0
13587,Peter Björk,False,0
13588,Philippe Van Kerm,False,0
13589,Robert Rosenman,False,0
13590,"Constantine Iliopoulos, PhD",False,0
13591,George Agiomirgianakis,False,0
13592,Stephen J. Conroy,False,0
13593,Xiaohui (Joe) Zhuo,False,0
13594,Ruby P. Kishan,False,0
13595,Maximo Rossi,False,0
13596,Marc Henry,False,0
13597,Randi Hjalmarsson,False,0
13598,Jérôme Vicente,False,0
13599,Abigail Wozniak,False,0
13600,Philippe Barla,False,0
13601,Jagadeesh Sivadasan,False,0
13602,Martine Visser,False,0
13603,Rita Yi Man Li,False,0
13604,Paul Thorsnes,False,0
13605,Kenneth C. Shadlen,False,0
13606,Carlo Alberto Magni,False,0
13607,Lindsey Macmillan,False,0
13608,Asad Zaman,True,6446
13609,jérémie gignoux,False,0
13610,Jonathan Rothwell,False,0
13611,Caryn Bredenkamp,False,0
13612,Krystian Heffner,False,0
13613,Mark Hoekstra,False,0
13614,Henk LM Kox,False,0
13615,Julia Darby,False,0
13616,Chong Xiang,False,0
13617,Jiri Hnilica,False,0
13618,Matthew Salois,False,0
13619,Aad Correljé,False,0
13620,Isabelle Brocas,False,0
13621,Einar Breivik,False,0
13622,Scott Loveridge,False,0
13623,Jurgen Brauer,True,17353
13624,Michael Pflüger,False,0
13625,Ricardo Alonso,True,7098
13626,Thanh Nguyen,True,198
13627,Zhu Lei,True,189
13628,Tetsuji Okazaki,False,0
13629,Vicente Orts,False,0
13630,Luca Flabbi,False,0
13631,John Merrifield,True,201
13632,Imre Dobos,False,0
13633,Nathan Sussman,False,0
13634,Utpal Vasavada,False,0
13635,Van der Straeten Karine,False,0
13636,Helena Svaleryd,False,0
13637,Luca Rigotti,False,0
13638,Charles Courtemanche,False,0
13639,Arief Anshory Yusuf,False,0
13640,Eric Young,True,1064
13641,Robert J. Reilly,True,224
13642,Craig A. Bond,False,0
13643,Marjan W. Hofkes,False,0
13644,Carolyn Pitchik,False,0
13645,Professor Maria Nijnik,False,0
13646,Samuel Bendahan,False,0
13647,John C. Chao*,False,0
13648,Dr. M. Shabri Abd Majid,False,0
13649,Øivind Anti Nilsen,False,0
13650,Dr. Md. Saidur Rahman,False,0
13651,Hyun Bang Shin (신현방),False,0
13652,Valentino Larcinese,False,0
13653,Luis Mauricio Cuervo,False,0
13654,Klaus Skytte,False,0
13655,Alessandro Olper,False,0
13656,Alp Simsek,False,0
13657,Balázs Pozsgay,False,0
13658,Lee A. Craig,False,0
13659,Старостіна Алла Олексіївна / Alla O. Starostina / Старостина Алла Алексеевна,False,0
13660,Imre Miklos Szilagyi,False,0
13661,Lucjan T Orlowski,False,0
13662,Steve Hamilton,True,7383
13663,Devon Spika,False,0
13664,Alessandro Arrighetti,False,0
13665,Christos A. Kontovas,False,0
13666,Leland B Deck,False,0
13667,catherine guirkinger,False,0
13668,Emilio Congregado,False,0
13669,Rafael Muñoz de Bustillo Llorente,False,0
13670,Yang Chen,True,167
13671,Gonzalo Caballero,False,0
13672,Donato Iacobucci,False,0
13673,Wenli Li,False,0
13674,Johannes Abeler,False,0
13675,Charles M. Gray,True,242
13676,Norman Schürhoff,False,0
13677,Scott Joslin,False,0
13678,David M Zimmer,False,0
13679,Michal Myck,False,0
13680,Arusha Cooray,False,0
13681,Melissa Binder,False,0
13682,Søren Bøye Olsen,False,0
13683,Stephen Mennemeyer,False,0
13684,Xiao-Ming Li,False,0
13685,Virginia Hernanz,False,0
13686,R S Deshpande,False,0
13687,M.A. Allers,False,0
13688,Ori Heffetz,False,0
13689,Piers Thompson,False,0
13690,Andre Jungmittag,False,0
13691,Minseong Kim,False,0
13692,James E. Prieger,False,0
13693,Robert J Witt,False,0
13694,Richard Hofler,False,0
13695,stepan jurajda,False,0
13696,Mark Van Boening,False,0
13697,Roger Svensson,True,380
13698,Max Gillman,False,0
13699,Maria Petrova,True,820
13700,Brian Goff,False,0
13701,Nathalie Picard,False,0
13702,"Olena Rayevnyeva, Олена Раєвнєва, Елена Раевнева",False,0
13703,Mariam Camarero,False,0
13704,Domingo Gallego-Martínez,False,0
13705,Ric Colacito,False,0
13706,Jeremy Clark,True,5368
13707,Mary Arends-Kuenning,False,0
13708,Wanki Moon,False,0
13709,Peter V. Schaeffer,False,0
13710,Chris Martin,True,43475
13711,Andrew Barkley,False,0
13712,Tomaž Čater,False,0
13713,Francesco Quatraro,False,0
13714,Erkut Y. Ozbay,False,0
13715,Sara Rosengren,False,0
13716,Francesca Molinari,False,0
13717,Benjamin Scafidi,False,0
13718,Sergei Rogosin,False,0
13719,Christian Julliard,False,0
13720,Brian Duncan,False,0
13721,Daniel Santín,False,0
13722,Steven Yamarik,False,0
13723,Eriikka Paavilainen-Mäntymäki,False,0
13724,David Gill,True,893
13725,Archanun Kophaiboon,False,0
13726,Joseph Haslag,True,2868
13727,Samuel Bazzi,False,0
13728,saiful azhar Rosly,False,0
13729,Misato Sato,False,0
13730,Carol Newman,False,0
13731,Juan Prieto-Rodriguez,False,0
13732,Olena Havrylchyk,False,0
13733,Federico Ciliberto,False,0
13734,Balázs Benyó,False,0
13735,Rick Harbaugh,False,0
13736,Maurizio Zanardi,False,0
13737,Iraj Hashi,False,0
13738,Norman Mohd Saleh,False,0
13739,David Aadland,False,0
13740,stephane villeneuve,False,0
13741,James Benhin,False,0
13742,Shigemi Kagawa,False,0
13743,Tom Vogl,False,0
13744,Prof. Dr. Othmar M. Lehner,False,0
13745,Prof. Suresh Pal,False,0
13746,Michael Roach,True,22783
13747,David Collie,False,0
13748,Michael Conlin,False,0
13749,Sonia Exley,False,0
13750,Jens J. Krüger,False,0
13751,Gregory Rosston,False,0
13752,Volker Beckmann,False,0
13753,Birgit Bednar-Friedl,False,0
13754,Patrick Premand,False,0
13755,Dorina Onoya,False,0
13756,Marie-Gabrielle Piketty,False,0
13757,Jeffrey A. Groen,False,0
13758,Yanbo Cheng,False,0
13759,Abdul Ghafar Ismail,False,0
13760,Francisco Alcalá,False,0
13761,Marton Kormos,False,0
13762,John Livernois,False,0
13763,Tomas Serebrisky,False,0
13764,Lennart Flood,False,0
13765,Dmitry Vedenov,False,0
13766,Anu Helkkula,False,0
13767,Santanu Roy,False,0
13768,Maria Major,False,0
13769,Scott Farrow,False,0
13770,Michael Jansson,False,0
13771,Gary Richardson,True,9946
13772,J C Herbert Emery,False,0
13773,Paul Lewis,True,1370
13774,Tryphon Kollintzas,False,0
13775,Chee-Ruey Hsieh,False,0
13776,Ajit Karnik,False,0
13777,Matteo Cervellati,False,0
13778,Nada Wasi,False,0
13779,Pär Österholm,False,0
13780,Chris Hurt,False,0
13781,Bart Cockx,False,0
13782,Tarek Sobh,False,0
13783,Joke Bilcke,False,0
13784,Stephen Casler,False,0
13785,Alexander Mohr,True,10106
13786,John Helming,False,0
13787,Marina Della Giusta,False,0
13788,Eric C. So,False,0
13789,"Mario Davide Parrilli, Professor (Associate) in Regional Economic Development",False,0
13790,Zoltan Benyó,False,0
13791,Anis Omri,False,0
13792,Xiao Luo,False,0
13793,Joe Colletti,False,0
13794,Geoffrey Pugh,False,0
13795,Carlo V. Fiorio,False,0
13796,Hans Bystrom,False,0
13797,Тамара Клебанова,False,0
13798,Almudena Sevilla,False,0
13799,Niaz Asadullah,False,0
13800,Dr. Mark Baimbridge,False,0
13801,Eileen Stillwaggon,False,0
13802,Elena Tanfani,False,0
13803,CHEN Kang,False,0
13804,Francesco Capone,False,0
13805,Enrique Moral Benito,False,0
13806,John Longworth,True,757
13807,András Szarka,False,0
13808,Diane Reyniers,False,0
13809,Irene Bertschek,False,0
13810,Ilona Buciuniene,False,0
13811,Shoshana Dobrow Riza,False,0
13812,Virgínia Ferreira,False,0
13813,Lars Ehlers,False,0
13814,Nic Brimblecombe,False,0
13815,István Kiss,True,550
13816,Kamal Upadhyaya,False,0
13817,Rafael Eldor רפי אלדור,False,0
13818,Federico Trionfetti,False,0
13819,Philip Noden,False,0
13820,Kirsten Ainley,False,0
13821,Reed Walker,False,0
13822,Ann Verhetsel,False,0
13823,Sjaak Hurkens,False,0
13824,Roger Lagunoff,False,0
13825,Gwilym Pryce,False,0
13826,Valentina De Marchi,False,0
13827,Richard E. Mueller,False,0
13828,Eric Ruto,False,0
13829,Nachrowi Djalal Nachrowi,False,0
13830,George Hoffer,False,0
13831,Eichler Klaus,False,0
13832,Sandra Cohen,False,0
13833,Ulf Rinne,False,0
13834,Rasmus Lentz,False,0
13835,Babatunde Raphael Olanrewaju,False,0
13836,Mohammad Reza Farzanegan,False,0
13837,Ivo Arnold,False,0
13838,Carol Tremblay,False,0
13839,Oğuz Ergin,False,0
13840,Jacek Szołtysek Шолтысек,False,0
13841,Alexandros Savvaidis,False,0
13842,Simone Alfarano,False,0
13843,János Mizsei,False,0
13844,Alfonso Flores-Lagunes,False,0
13845,Eric J. Brunner,False,0
13846,Pauline Grosjean,False,0
13847,Noel David Johnson,False,0
13848,Frances Homans,False,0
13849,Alastair Bailey,False,0
13850,Gaganis Chrysovalantis,False,0
13851,Ricardo Mora,False,0
13852,Mita Bhattacharya,False,0
13853,Jing Qiu,False,0
13854,Gabor Kertesi,False,0
13855,Sayantan Ghosal,False,0
13856,Robin McKnight,False,0
13857,Marcus J. Chambers,False,0
13858,Constantinos Caramanis,False,0
13859,Лютий Ігор Олексійович / Igor Lyutyy / Лютый Игорь Алексеевич,False,0
13860,Steinar Ekern,False,0
13861,Philipp Harms,False,0
13862,Cecilia Castaño,True,12073
13863,Michele BERNASCONI,False,0
13864,Juha Siikamäki,False,0
13865,Lisa Mancino,False,0
13866,Mohamed Abdrabo,False,0
13867,Kemal Bıçakcı,False,0
13868,C.Y. Choi,False,0
13869,Johan Fourie,True,2556
13870,"Catherine A. Richards, PhD, MPH",False,0
13871,Lyubov Kurkalova,False,0
13872,Matthew Harding,True,6352
13873,Professor Sara Cantillon,False,0
13874,Giorgia Giovannetti,False,0
13875,George MacKerron,False,0
13876,Goaied Mohamed,False,0
13877,Philipp J.H. Schröder,False,0
13878,Бороздина Галина Васильевна,False,0
13879,Pravakar Sahoo,False,0
13880,John Gathergood,False,0
13881,MICHAEL A. LEEDS,False,0
13882,Michael J. Radzicki,False,0
13883,Giuseppe Garofalo,False,0
13884,Behnaz Saboori,False,0
13885,Robin S. Lee,False,0
13886,Biresh Sahoo,False,0
13887,Gabriel Ulyssea,False,0
13888,Rian Drogendijk,False,0
13889,Drew Creal,False,0
13890,Olga Lyashevskaya / Ольга Ляшевская / Ol'ga Ljaševskaja,False,0
13891,Stephen T Easton,False,0
13892,Stephen J. Terry,False,0
13893,Andre Varella Mollick,False,0
13894,Pasquale Sgro,False,0
13895,Horst Zank,False,0
13896,Fabio C. Bagliano,False,0
13897,Elizabeth Oltmans Ananat,False,0
13898,Sheri Marina Markose,False,0
13899,Klaus Nordhausen,False,0
13900,Bruno Deffains,False,0
13901,Cynthia Nickerson,False,0
13902,jean-marie grether,False,0
13903, Matti A. Kaulio,False,0
13904,Mukti Upadhyay,False,0
13905,Erik Wengström,False,0
13906,Emily Jackson,True,8379
13907,Antonio Palestrini,False,0
13908,Sonja Radas,False,0
13909,Heather J. Aslin,False,0
13910,András Szilágyi,False,0
13911,Martin Gervais,False,0
13912,William Jaeger,False,0
13913,Antony Dnes,False,0
13914,Jorgen Hansen,True,205
13915,Vicente Royuela,False,0
13916,Shankha Chakraborty,False,0
13917,Scott W. Hegerty,False,0
13918,Lixin Ye,False,0
13919,"Внукова Наталія Миколаївна, Внукова Наталья Николаевна, Vnukova Nataliya (Natalia)",False,0
13920,Stuart Landon,False,0
13921,Vilma Luoma-aho,False,0
13922,Anthony Rezitis,False,0
13923,daniela vuri,False,0
13924,Nelson Henrique Barbosa Filho,False,0
13925,Ming-Ching Luoh,False,0
13926,Giovanni Mastrobuoni,False,0
13927,Todd R. Kaplan,False,0
13928,Susanna Sandstrom,False,0
13929,Thomas Steger,False,0
13930,Peter Lorentzen,True,1593
13931,Patrik Guggenberger,False,0
13932,Gaute Torsvik,False,0
13933,Hakan Holm,False,0
13934,Giampaolo Galli,False,0
13935,Kieran McQuinn,False,0
13936,Francisco J. Santos,False,0
13937,Arne Henningsen,False,0
13938,Federico Mandelman,False,0
13939,Tisha Lin Nakao Emerson,False,0
13940,Dong Li,False,0
13941,Lok Sang Ho,False,0
13942,Dennis Patrick Leyden,False,0
13943,N. Nergiz Dincer,False,0
13944,Stein Ivar Steinshamn,False,0
13945,Jon Sussex,False,0
13946,Vicente Esteve,False,0
13947,Fabrice Etilé,False,0
13948,Karel Janda,False,0
13949,Mark Voorneveld,False,0
13950,"Thomas M. Fullerton, Jr.",False,0
13951,Dr. Xingxun Liu,False,0
13952,Raphael Bergoeing,False,0
13953,Sian Mooney,False,0
13954,Desislava Dikova,False,0
13955,Taryn Dinkelman,False,0
13956,Patrick Verwijmeren,False,0
13957,Francesca Medda,False,0
13958,david madden,False,0
13959,Marilyn James,False,0
13960,Bela Lantos,False,0
13961,Francesco Crespi,False,0
13962,Devrim Unay,False,0
13963,Lloyd Dixon,False,0
13964,Emmanouil E. Zachariadis,False,0
13965,Eirik Romstad,False,0
13966,Guenter Schamel,False,0
13967,Janos Botzheim,False,0
13968,john leeth,False,0
13969,Dr. Imran Sharif Chaudhry,False,0
13970,Amir Heiman,False,0
13971,Catherine Yap Co,False,0
13972,Albu Lucian-Liviu,False,0
13973,Max-Peter Menzel,False,0
13974,Markus Loecher,False,0
13975,Takashi Takebe,False,0
13976,Jeff Reimer,False,0
13977,Mattia Bianchi,False,0
13978,Andrew Copus,False,0
13979,Pim van Vliet,False,0
13980,Jagjit S Chadha,False,0
13981,Wim Heijman,False,0
13982,Juan Antonio Duro,False,0
13983,Justine Burns,False,0
13984,Joan R. Rosés,False,0
13985,Daniele Schiliro',False,0
13986,Michael Lamla,False,0
13987,Sarantis Kalyvitis,False,0
13988,Ulrich J. Wagner,False,0
13989,Eric Smith,True,1731
13990,Paul Hallwood,False,0
13991,Andrew Abbott,True,14224
13992,Philippe De Donder,False,0
13993,Ann Wolverton,False,0
13994,Zhen Zhu,False,0
13995,Jota ISHIKAWA,False,0
13996,Amanda Kowalski,False,0
13997,Josse Delfgaauw,False,0
13998,David Domeij,False,0
13999,Stefan Buehler,False,0
14000,"Ranjula, Bali Swain",False,0
14001,Martin Binder,False,0
14002,John Vrooman,False,0
14003,Yusufcan Masatlioglu,False,0
14004,Nikolaos Antonakakis,False,0
14005,Ana Beatriz Galvao,False,0
14006,Laura Riesgo,False,0
14007,Dong Lou,False,0
14008,Arthur Korteweg,False,0
14009,Frederic Sautet,True,316
14010,Jeffrey DeSimone,False,0
14011,Cheng Wang,False,0
14012,Nicolas van Zeebroeck,False,0
14013,Xunhua Guo,False,0
14014,Giuliana Fogaccia,False,0
14015,bruce elmslie,False,0
14016,Filipa Sa,False,0
14017,Qazi Muhammad Adnan Hye,False,0
14018,Giuseppe TATTARA,False,0
14019,Alain SCHATT,False,0
14020,Prof. Dr. Ismihan Bayramoglu,False,0
14021,Carlos F. Gomes,False,0
14022,Ana Maria Soares,False,0
14023,Nina Pološki Vokić,False,0
14024,Ryszard Zieliński,False,0
14025,Yrjö Vartia,True,3844
14026,Simon Glendinning,True,4241
14027,Juthathip Jongwanich,False,0
14028,Sandro Brusco,False,0
14029,Julie Holland Mortimer,False,0
14030,Tomás Mancha-Navarro,False,0
14031,David Lagakos,False,0
14032,JUAN ROSELLON,False,0
14033,Benjamin Lauderdale,False,0
14034,Gian Paolo Barbetta,False,0
14035,Wang-Sheng Lee,False,0
14036,Laura Valentini,False,0
14037,Khusrav Gaibulloev,False,0
14038,Vai-Lam Mui,False,0
14039,Leopoldo Tornarolli,False,0
14040,Fatih Ozatay,False,0
14041,Billingsley Kaambwa,False,0
14042,Jonathan Hughes,True,716
14043,Koichi KURIYAMA,False,0
14044,Kevin Amess,False,0
14045,A-La Park,False,0
14046,Andrew Sweeting,False,0
14047,Jang C. Jin,False,0
14048,Mingshan Lu,False,0
14049,Bichaka Fayissa,False,0
14050,Lynn Wooten,False,0
14051,Lucian Cernat,False,0
14052,Syngjoo Choi,False,0
14053,Matthew Wakefield,False,0
14054,Mark Spoerer,False,0
14055,Juan Mañez,False,0
14056,László LENGYEL,False,0
14057,Yves Surry,False,0
14058,Yoram Halevy,False,0
14059,Joachim Wehner,False,0
14060,Katrin Millock,False,0
14061,simon roberts,False,0
14062,Lorraine Mitchell,False,0
14063,Myong-Hun Chang,False,0
14064,Jie Chen,True,842
14065,Stephan Gohmann,False,0
14066,Osman Abul,False,0
14067,Martin Bruckner,False,0
14068,Julian Jamison,False,0
14069,Yann Rebours,False,0
14070,Markus A. Höllerer,False,0
14071,Giovanna Fullin,False,0
14072,Dinko Dimitrov,False,0
14073,Ani Matei,False,0
14074,Francois Dufresne,False,0
14075,Petter Bjerksund,False,0
14076,Johan Anselmsson,False,0
14077,Mounir Belloumi,False,0
14078,Jose A Gonzalo Angulo,False,0
14079,Lev Beklemishev,False,0
14080,Junfei Bai,False,0
14081,Emil Erjavec,False,0
14082,Wei Zhang(张帏),False,0
14083,Refik Erzan,False,0
14084,Murat Bengisu,False,0
14085,Qiuqiong Huang,False,0
14086,Patrick Feve,False,0
14087,Katrine V Løken,False,0
14088,Sándor Tömösközi,False,0
14089,"Назарова Галина Валентинівна, Galyna Nazarova",False,0
14090,Kenneth McLaughlin,False,0
14091,Elizabeth Dhuey,False,0
14092,Ahmed M. Khalid,False,0
14093,Kang H Park,False,0
14094,Petr Fiala,True,5428
14095,Mario Centeno,True,176
14096,Alois Geyer,False,0
14097,Sandor Adany,False,0
14098,Marion Jansen,False,0
14099,Utku Utkulu,False,0
14100,Nikolaos Georgantzis,False,0
14101,Christodoulakis Nicos,False,0
14102,Victoria Prowse,False,0
14103,Daniel A. Tirado-Fabregat,False,0
14104,Козина Ирина  Kozina Irina,False,0
14105,Francis Mwega,False,0
14106,Felix Mödritscher,False,0
14107,Vasiliki Skreta,False,0
14108,Jenny Lye,False,0
14109,Sam Schulhofer-Wohl,False,0
14110,Juliette Malley,False,0
14111,Andrea Furlan,False,0
14112,Robert Schwab,False,0
14113,Takanori Ida,False,0
14114,Angelos Dassios,False,0
14115,Anne Ruiz-Gazen,False,0
14116,Alastair J Fischer,False,0
14117,Jerome Hericourt,False,0
14118,"Беляцкий Николай Петрович, Mikalai Beliatski",False,0
14119,Xiaomei Cheng,False,0
14120,Abdul Hamid Jaafar,False,0
14121,Pierre-Cyrille Hautcoeur,False,0
14122,Bertrand Munier,False,0
14123,Florence Crick,False,0
14124,Marco LiCalzi,False,0
14125,Jan Bröchner,False,0
14126,Allan Collard-Wexler,False,0
14127,Sandra Paterlini,False,0
14128,Marc Baguelin,False,0
14129,Bert D'Espallier,False,0
14130,Javier Calatrava Leyva,False,0
14131,Stanislaw Heilpern,False,0
14132,William Emmons,False,0
14133,Pallab Mozumder,False,0
14134,Nathan Tefft,False,0
14135,Barbara Jankowska,False,0
14136,John Östh,False,0
14137,Peter Kimuyu,False,0
14138,Gideon Yaniv,False,0
14139,Plutarchos Sakellaris,False,0
14140,andras recski,False,0
14141,Krisztián Palotás,False,0
14142,Jordi Massó,False,0
14143,Ana Tkalac Verčič,False,0
14144,Hans Auer,True,6613
14145,Dr. Sanjay K. Singh,False,0
14146,Stan du Plessis,False,0
14147,sarah harrison,False,0
14148,Muhammad Tayyab,False,0
14149,Ricardo Basurto-Davila,False,0
14150,Mark Lijesen M.G. Lijesen M.Lijesen M. Lijesen,False,0
14151,Patrick M. Crowley,False,0
14152,Ian O Angell,False,0
14153,Jose Maria Millan,False,0
14154,Paola Conconi,False,0
14155,Sanjib Pohit,False,0
14156,Momi Dahan,False,0
14157,Bustanul Arifin,False,0
14158,Joel Schrag,False,0
14159,David McAdams,False,0
14160,Michael Pakko,False,0
14161,Emilson C. D. Silva,False,0
14162,Pernilla Gluch,False,0
14163,Anna Strutt,False,0
14164,elena stancanelli,False,0
14165,Sheryl Kline,False,0
14166,Denis Chetverikov,False,0
14167,Denise Doiron,False,0
14168,Nurul Huda,True,208
14169,Özgür Gürerk,False,0
14170,Georgios Fotopoulos,False,0
14171,Sofia Bajocco,False,0
14172,"Dr Ivanova, Galina",False,0
14173,Marios Zachariadis,False,0
14174,Stefan Vegter,False,0
14175,Jun Du,False,0
14176,Derek Lemoine,False,0
14177,Ignacio Gimenez-Nadal,False,0
14178,David Yanagizawa-Drott,False,0
14179,"Dr. John M. Omiti, PhD",False,0
14180,Andrew J. Yates,False,0
14181,Lindsey Jones,False,0
14182,Nataliya Smorodinskaya (Наталия Смородинская),False,0
14183,Bradley Herring,False,0
14184,Kåre Skallerud,False,0
14185,Astrid Kunze,False,0
14186,Tim Pawlowski,False,0
14187,Göran Bostedt,False,0
14188,Nicholas Burger,False,0
14189,Christian Riis,False,0
14190,Ahmad Usman .,False,0
14191,Wendy Olphert,False,0
14192,Lakshmi K. Raut,False,0
14193,Zeljko Bogetic,False,0
14194,Lara Shore-Sheppard,False,0
14195,Michael R. Caputo,True,270
